player_id,player_normalized,season,team,pos,pts_per_game,ast_per_game,trb_per_game,stl_per_game,blk_per_game,tov_per_game,fg_percent,ft_percent,x3p_percent,mp_per_game,g,fppg,per
greenja01,jamychal green,2021,DEN,PF,8.1,0.9,4.8,0.4,0.4,0.9,0.463,0.807,0.399,19.3,58,15.35,13.6
greenje02,jeff green,2021,BRK,PF,11.0,1.6,3.9,0.5,0.4,0.8,0.492,0.776,0.412,27.0,68,18.75,13.0
greenjo02,josh green,2021,DAL,SG,2.6,0.7,2.0,0.4,0.1,0.4,0.452,0.565,0.16,11.4,39,6.499999999999999,8.8
guyky01,kyle guy,2021,SAC,PG,2.8,1.0,1.1,0.2,0.0,0.4,0.33,0.8,0.283,7.6,31,5.5,8.5
hachiru01,rui hachimura,2021,WAS,PF,13.8,1.4,5.5,0.8,0.1,1.2,0.478,0.77,0.328,31.5,57,22.45,11.4
halibty01,tyrese haliburton,2021,SAC,PG,13.0,5.3,3.0,1.3,0.5,1.6,0.472,0.857,0.409,30.1,58,26.849999999999998,16.2
halldo01,donta hall,2021,ORL,PF,5.6,0.8,4.8,0.4,0.8,0.6,0.714,0.676,,13.8,13,13.999999999999998,22.3
halljo01,josh hall,2021,OKC,SF,4.1,1.3,2.8,0.2,0.0,1.2,0.303,0.5,0.108,16.0,21,8.15,1.0
hardati02,tim hardaway jr.,2021,DAL,SG,16.6,1.8,3.3,0.4,0.2,0.9,0.447,0.816,0.391,28.4,70,23.200000000000003,15.7
harremo01,montrezl harrell,2021,LAL,C,13.5,1.1,6.2,0.7,0.7,1.1,0.622,0.707,0.0,22.9,69,23.749999999999996,22.7
harrija01,jalen harris,2021,TOR,SG,7.4,1.3,1.4,0.6,0.0,1.1,0.5,0.778,0.472,13.2,13,11.15,15.2
harrijo01,joe harris,2021,BRK,SF,14.1,1.9,3.6,0.7,0.2,0.9,0.505,0.778,0.475,31.0,69,21.9,14.1
harrito02,tobias harris,2021,PHI,PF,19.5,3.5,6.8,0.9,0.8,1.7,0.512,0.892,0.394,32.5,62,34.099999999999994,20.0
hartjo01,josh hart,2021,NOP,SF,9.2,2.3,8.0,0.8,0.3,1.0,0.439,0.775,0.326,28.7,47,22.4,12.2
hayesja02,jaxson hayes,2021,NOP,C,7.5,0.6,4.3,0.4,0.6,0.7,0.625,0.775,0.429,16.1,60,14.500000000000002,19.1
hayeski01,killian hayes,2021,DET,PG,6.8,5.3,2.7,1.0,0.4,3.2,0.353,0.824,0.278,25.8,26,17.75,5.3
haywago01,gordon hayward,2021,CHO,SF,19.6,4.1,5.9,1.2,0.3,2.1,0.473,0.843,0.415,34.0,44,33.3,17.6
hernaju01,juancho hernangómez,2021,MIN,PF,7.2,0.7,3.9,0.4,0.1,0.5,0.435,0.619,0.327,17.3,52,12.899999999999999,12.1
hernawi01,willy hernangómez,2021,NOP,C,7.8,1.1,7.1,0.5,0.5,0.7,0.563,0.667,0.1,18.0,47,18.349999999999998,19.6
herroty01,tyler herro,2021,MIA,SG,15.1,3.4,5.0,0.6,0.3,1.9,0.439,0.803,0.36,30.3,54,25.550000000000004,13.3
hieldbu01,buddy hield,2021,SAC,SG,16.6,3.6,4.7,0.9,0.4,1.8,0.406,0.846,0.391,34.3,71,28.150000000000002,12.8
hillso01,solomon hill,2021,ATL,PF,4.5,1.1,3.0,0.7,0.2,0.6,0.359,0.761,0.321,21.3,71,10.8,6.7
hintona01,nate hinton,2021,DAL,SG,2.0,0.4,0.4,0.3,0.1,0.2,0.357,0.7,0.211,4.4,21,3.8,10.4
hoardja01,jaylen hoard,2021,OKC,SF,6.1,1.3,3.4,0.7,0.3,0.9,0.5,0.683,0.0,16.8,19,13.049999999999999,13.4
holidaa01,aaron holiday,2021,IND,PG,7.2,1.9,1.3,0.7,0.2,1.0,0.39,0.819,0.368,17.8,66,12.6,9.2
holidjr01,jrue holiday,2021,MIL,PG,17.7,6.1,4.5,1.6,0.6,2.2,0.503,0.787,0.392,32.3,59,34.64999999999999,20.0
holidju01,justin holiday,2021,IND,SG,10.5,1.7,3.6,1.0,0.6,0.8,0.413,0.788,0.382,30.3,72,19.849999999999998,10.4
holliro01,rondae hollis-jefferson,2021,POR,PF,2.5,1.2,2.4,0.2,0.4,0.2,0.5,0.563,0.0,9.7,11,7.999999999999999,14.4
holmeri01,richaun holmes,2021,SAC,C,14.2,1.7,8.3,0.6,1.6,1.2,0.637,0.794,0.182,29.2,61,29.35,20.2
horfoal01,al horford,2021,OKC,C,14.2,3.4,6.7,0.9,0.9,1.0,0.45,0.818,0.368,27.9,28,29.5,17.4
hortota01,talen horton-tucker,2021,LAL,SG,9.0,2.8,2.6,1.0,0.3,1.6,0.458,0.775,0.282,20.1,65,17.449999999999996,12.9
houseda01,danuel house jr.,2021,HOU,SF,8.8,1.9,3.7,0.6,0.4,1.0,0.404,0.651,0.346,25.9,36,16.85,9.1
howardw01,dwight howard,2021,PHI,C,7.0,0.9,8.4,0.4,0.9,1.6,0.587,0.576,0.25,17.3,69,18.4,17.8
howarma02,markus howard,2021,DEN,SG,2.8,0.5,0.6,0.1,0.0,0.5,0.377,0.778,0.277,5.5,37,3.9000000000000004,6.4
huertke01,kevin huerter,2021,ATL,SG,11.9,3.5,3.3,1.2,0.3,1.1,0.432,0.781,0.363,30.8,69,23.099999999999998,12.2
hugheel01,elijah hughes,2021,UTA,SF,1.7,0.3,0.5,0.1,0.1,0.3,0.333,0.75,0.348,3.6,18,2.8500000000000005,8.4
huntede01,de'andre hunter,2021,ATL,SF,15.0,1.9,4.8,0.8,0.5,1.3,0.484,0.859,0.326,29.5,23,24.599999999999998,15.7
ibakase01,serge ibaka,2021,LAC,C,11.1,1.8,6.7,0.2,1.1,1.1,0.51,0.811,0.339,23.3,41,22.65,18.2
iguodan01,andre iguodala,2021,MIA,SF,4.4,2.3,3.5,0.9,0.6,1.1,0.383,0.658,0.33,21.3,63,14.0,9.2
ilyaser01,ersan i̇lyasova,2021,UTA,PF,3.8,0.2,1.7,0.6,0.2,0.5,0.389,1.0,0.439,8.7,17,7.3,12.1
inglejo01,joe ingles,2021,UTA,SF,12.1,4.7,3.6,0.7,0.2,1.7,0.489,0.844,0.451,27.9,67,23.3,15.9
ingrabr01,brandon ingram,2021,NOP,SF,23.8,4.9,4.9,0.7,0.6,2.5,0.466,0.878,0.381,34.3,61,36.800000000000004,19.2
irvinky01,kyrie irving,2021,BRK,PG,26.9,6.0,4.8,1.4,0.7,2.4,0.506,0.922,0.402,34.9,54,43.550000000000004,24.4
jacksfr01,frank jackson,2021,DET,PG,9.8,0.9,2.2,0.4,0.0,0.9,0.457,0.813,0.407,18.5,40,13.45,13.2
jacksja02,jaren jackson jr.,2021,MEM,C,14.4,1.1,5.6,1.1,1.6,1.4,0.424,0.833,0.283,23.5,11,27.0,18.0
jacksjo02,josh jackson,2021,DET,SG,13.4,2.3,4.1,0.9,0.8,2.3,0.419,0.729,0.3,25.2,62,22.9,12.0
jacksre01,reggie jackson,2021,LAC,SG,10.7,3.1,2.9,0.6,0.1,1.1,0.45,0.817,0.433,23.0,67,18.9,14.2
jamesju01,justin james,2021,SAC,SF,3.9,0.6,0.8,0.2,0.1,0.4,0.468,0.583,0.368,8.6,36,5.949999999999999,11.3
jamesle01,lebron james,2021,LAL,PG,25.0,7.8,7.7,1.1,0.6,3.7,0.513,0.698,0.365,33.4,45,44.95,24.2
jamesmi02,mike james,2021,BRK,PG,7.7,4.2,2.5,0.5,0.1,1.5,0.37,0.778,0.355,18.2,13,16.5,11.9
jeromty01,ty jerome,2021,OKC,SG,10.7,3.6,2.8,0.6,0.2,1.4,0.446,0.765,0.423,23.9,33,19.5,13.4
joeis01,isaiah joe,2021,PHI,SG,3.7,0.5,0.9,0.3,0.1,0.3,0.361,0.75,0.368,9.3,41,6.050000000000001,9.5
johnsal02,alize johnson,2021,BRK,PF,5.2,0.8,5.0,0.3,0.3,0.5,0.588,1.0,0.167,10.5,18,12.399999999999999,23.5
johnsca02,cameron johnson,2021,PHO,PF,9.6,1.4,3.3,0.6,0.3,0.7,0.42,0.847,0.349,24.0,60,16.55,11.8
johnske04,keldon johnson,2021,SAS,SF,12.8,1.8,6.0,0.6,0.3,1.1,0.479,0.74,0.331,28.5,69,22.65,13.8
johnsst04,stanley johnson,2021,TOR,PF,4.4,1.5,2.5,0.9,0.3,0.9,0.382,0.8,0.328,16.5,61,11.25,8.8
johnsty01,tyler johnson,2021,BRK,SG,5.4,1.2,2.0,0.4,0.0,0.4,0.393,0.857,0.364,17.5,39,9.799999999999999,8.2
jokicni01,nikola jokić,2021,DEN,C,26.4,8.3,10.8,1.3,0.7,3.1,0.566,0.868,0.388,34.6,72,51.550000000000004,31.3
jonesde02,derrick jones jr.,2021,POR,SF,6.8,0.8,3.5,0.6,0.9,0.6,0.484,0.648,0.316,22.7,58,14.65,11.9
jonestr01,tre jones,2021,SAS,PG,2.5,1.1,0.6,0.2,0.0,0.4,0.474,0.895,0.6,7.3,37,4.85,12.1
jonesty01,tyus jones,2021,MEM,PG,6.3,3.7,2.0,0.9,0.1,0.7,0.431,0.911,0.321,17.5,70,15.650000000000002,15.0
jordade01,deandre jordan,2021,BRK,C,7.5,1.6,7.5,0.3,1.1,1.5,0.763,0.5,0.0,21.9,57,19.4,17.1
kaminfr01,frank kaminsky,2021,PHO,C,6.6,1.7,4.0,0.3,0.4,0.5,0.471,0.617,0.365,15.2,47,14.399999999999999,15.8
kanteen01,enes freedom,2021,POR,C,11.2,1.2,11.0,0.5,0.7,1.1,0.604,0.774,0.25,24.4,72,25.9,22.4
kennalu01,luke kennard,2021,LAC,SG,8.3,1.7,2.6,0.4,0.1,0.8,0.476,0.839,0.446,19.6,63,13.899999999999999,12.7
klebima01,maxi kleber,2021,DAL,PF,7.1,1.4,5.2,0.5,0.7,0.6,0.422,0.919,0.41,26.8,50,16.799999999999997,10.6
knighna01,nathan knight,2021,ATL,PF,3.8,0.2,2.2,0.3,0.3,0.5,0.37,0.8,0.182,8.5,33,7.3,13.9
knoxke01,kevin knox,2021,NYK,SF,3.9,0.5,1.5,0.3,0.1,0.4,0.392,0.8,0.393,11.0,42,6.75,9.1
konchjo01,john konchar,2021,MEM,SG,4.3,1.1,3.0,0.7,0.2,0.4,0.5,0.833,0.375,13.4,43,10.799999999999999,14.8
korkmfu01,furkan korkmaz,2021,PHI,SG,9.1,1.5,2.1,0.9,0.2,0.8,0.401,0.732,0.375,19.3,55,15.399999999999999,12.8
kuzmaky01,kyle kuzma,2021,LAL,SF,12.9,1.9,6.1,0.5,0.6,1.7,0.443,0.691,0.361,28.7,68,22.900000000000002,12.7
lamban01,anthony lamb,2021,HOU,SF,5.5,1.0,2.9,0.3,0.2,0.8,0.39,0.857,0.324,17.3,24,10.35,8.7
lambje01,jeremy lamb,2021,IND,SG,10.1,1.5,3.6,0.9,0.6,0.6,0.435,0.947,0.406,21.3,36,19.099999999999998,15.8
langfro01,romeo langford,2021,BOS,SG,3.1,0.7,1.9,0.3,0.3,0.6,0.356,0.75,0.278,15.7,18,6.95,5.1
lavinza01,zach lavine,2021,CHI,SG,27.4,4.9,5.0,0.8,0.5,3.5,0.507,0.849,0.419,35.1,58,39.5,21.5
laymaja01,jake layman,2021,MIN,SF,5.1,0.6,1.5,0.6,0.4,0.6,0.495,0.703,0.295,13.9,45,9.4,11.4
leeda03,damion lee,2021,GSW,SG,6.5,1.3,3.2,0.7,0.1,0.5,0.467,0.909,0.397,18.9,57,13.149999999999999,11.8
leesa01,saben lee,2021,DET,PG,5.6,3.6,2.0,0.7,0.3,1.1,0.471,0.685,0.348,16.3,48,14.4,13.8
leonaka01,kawhi leonard,2021,LAC,SF,24.8,5.2,6.5,1.6,0.4,2.0,0.512,0.885,0.398,34.1,52,42.1,26.0
lewiski01,kira lewis jr.,2021,NOP,PG,6.4,2.3,1.3,0.7,0.2,0.6,0.386,0.843,0.333,16.7,54,12.8,10.3
lillada01,damian lillard,2021,POR,PG,28.8,7.5,4.2,0.9,0.3,3.0,0.451,0.928,0.391,35.8,67,44.25,25.6
littlna01,nassir little,2021,POR,PF,4.6,0.5,2.7,0.1,0.3,0.4,0.467,0.8,0.35,13.3,48,8.65,11.6
looneke01,kevon looney,2021,GSW,C,4.1,2.0,5.3,0.3,0.4,0.6,0.548,0.646,0.235,19.0,61,13.549999999999999,11.9
lopezbr01,brook lopez,2021,MIL,C,12.3,0.7,5.0,0.6,1.5,0.9,0.503,0.845,0.338,27.2,70,22.700000000000003,15.4
lopezro01,robin lopez,2021,WAS,C,9.0,0.8,3.8,0.2,0.6,1.1,0.633,0.723,0.278,19.1,71,14.9,16.7
loveke01,kevin love,2021,CLE,PF,12.2,2.5,7.4,0.6,0.1,1.5,0.409,0.824,0.365,24.9,25,23.6,15.1
lowryky01,kyle lowry,2021,TOR,PG,17.2,7.3,5.4,1.0,0.3,2.7,0.436,0.875,0.396,34.8,46,34.099999999999994,16.5
luwawti01,timothé luwawu-cabarrot,2021,BRK,SF,6.4,1.2,2.2,0.6,0.1,0.7,0.365,0.814,0.314,18.1,58,11.450000000000003,7.8
lylestr01,trey lyles,2021,SAS,PF,5.0,0.6,3.7,0.3,0.0,0.3,0.478,0.652,0.35,15.6,23,10.049999999999999,11.4
maledth01,théo maledon,2021,OKC,PG,10.1,3.5,3.2,0.9,0.2,2.2,0.368,0.748,0.335,27.4,65,19.1,8.2
maneka01,karim mané,2021,ORL,PG,1.1,0.4,1.4,0.0,0.2,0.3,0.231,0.8,0.5,8.8,10,3.3000000000000003,1.3
mannini01,nico mannion,2021,GSW,PG,4.1,2.3,1.5,0.5,0.0,1.0,0.342,0.821,0.367,12.1,30,9.299999999999999,9.3
mannte01,terance mann,2021,LAC,SG,7.0,1.6,3.6,0.4,0.2,0.6,0.509,0.83,0.418,18.9,67,13.9,13.8
marjabo01,boban marjanović,2021,DAL,C,4.7,0.3,3.9,0.1,0.2,0.4,0.508,0.816,0.125,8.2,33,9.399999999999999,22.6
markkla01,lauri markkanen,2021,CHI,PF,13.6,0.9,5.3,0.5,0.3,1.0,0.48,0.826,0.402,25.8,51,21.25,15.2
marshna01,naji marshall,2021,NOP,SF,7.7,2.8,4.6,0.8,0.3,1.2,0.392,0.707,0.349,21.9,32,18.05,11.4
martica02,caleb martin,2021,CHO,SF,5.0,1.3,2.7,0.7,0.2,0.6,0.375,0.641,0.248,15.4,53,11.3,9.5
martico01,cody martin,2021,CHO,SF,4.0,1.7,3.1,0.7,0.2,0.8,0.441,0.581,0.276,16.3,52,11.099999999999998,10.6
martike03,kelan martin,2021,IND,SF,4.5,0.5,2.2,0.3,0.3,0.5,0.449,0.9,0.4,9.2,35,8.45,13.9
martike04,kj martin,2021,HOU,SF,9.3,1.1,5.4,0.7,0.9,0.8,0.509,0.714,0.365,23.7,45,19.55,14.6
mathega01,garrison mathews,2021,WAS,SG,5.5,0.4,1.4,0.5,0.1,0.2,0.409,0.884,0.384,16.2,64,8.8,9.7
matthwe02,wesley matthews,2021,LAL,SG,4.8,0.9,1.6,0.7,0.3,0.4,0.353,0.854,0.335,19.5,58,9.85,7.2
maxeyty01,tyrese maxey,2021,PHI,SG,8.0,2.0,1.7,0.4,0.2,0.7,0.462,0.871,0.301,15.3,61,13.5,14.5
mayssk01,skylar mays,2021,ATL,SG,3.8,0.9,1.1,0.4,0.1,0.3,0.449,0.88,0.35,8.2,33,7.2,16.8
mccolcj01,cj mccollum,2021,POR,SG,23.1,4.7,3.9,0.9,0.4,1.4,0.458,0.812,0.402,34.0,47,35.9,20.8
mccontj01,t.j. mcconnell,2021,IND,PG,8.6,6.6,3.7,1.9,0.3,2.0,0.559,0.688,0.313,26.0,69,25.7,16.9
mcdanja01,jalen mcdaniels,2021,CHO,SF,7.4,1.1,3.6,0.6,0.4,1.0,0.468,0.703,0.333,19.2,47,14.15,11.4
mcdanja02,jaden mcdaniels,2021,MIN,PF,6.8,1.1,3.7,0.6,1.0,0.7,0.447,0.6,0.364,24.0,63,15.45,8.9
mcderdo01,doug mcdermott,2021,IND,PF,13.6,1.3,3.3,0.3,0.1,0.8,0.532,0.816,0.388,24.5,66,19.049999999999997,15.6
mcderse01,sean mcdermott,2021,MEM,SF,2.2,0.2,1.1,0.1,0.2,0.2,0.394,1.0,0.227,8.8,18,4.15,7.2
mcgruro01,rodney mcgruder,2021,DET,SG,5.7,1.0,1.4,0.5,0.1,0.4,0.529,0.75,0.458,12.1,16,9.7,16.1
mckinal01,alfonzo mckinnie,2021,LAL,SF,3.1,0.2,1.4,0.2,0.0,0.1,0.516,0.556,0.41,6.6,39,5.2,15.5
mclaujo01,jordan mclaughlin,2021,MIN,PG,5.0,3.8,2.1,1.0,0.1,1.0,0.413,0.767,0.359,18.4,51,14.549999999999999,12.0
meltode01,de'anthony melton,2021,MEM,PG,9.1,2.5,3.1,1.2,0.6,1.3,0.438,0.804,0.412,20.1,52,19.15,15.2
merrisa01,sam merrill,2021,MIL,SG,3.0,0.7,1.0,0.3,0.0,0.3,0.444,1.0,0.447,7.8,30,5.5,11.9
metuch01,chimezie metu,2021,SAC,C,6.3,0.8,3.1,0.4,0.5,0.8,0.508,0.721,0.351,13.6,36,12.05,14.5
middlkh01,khris middleton,2021,MIL,SF,20.4,5.4,6.0,1.1,0.1,2.6,0.476,0.898,0.414,33.4,68,34.9,18.2
milleda01,darius miller,2021,OKC,SF,4.1,1.2,1.3,0.7,0.3,0.4,0.458,1.0,0.405,10.9,18,9.299999999999999,15.9
millspa01,paul millsap,2021,DEN,PF,9.0,1.8,4.7,0.9,0.6,0.9,0.476,0.724,0.343,20.8,56,19.25,16.4
millspa02,patty mills,2021,SAS,PG,10.8,2.4,1.7,0.6,0.0,1.0,0.412,0.91,0.375,24.8,68,16.6,11.8
miltosh01,shake milton,2021,PHI,SG,13.0,3.1,2.3,0.6,0.3,1.6,0.45,0.83,0.35,23.2,63,20.6,14.6
mitchdo01,donovan mitchell,2021,UTA,PG,26.4,5.2,4.4,1.0,0.3,2.8,0.438,0.845,0.386,33.4,53,39.05,21.3
mokokad01,adam mokoka,2021,CHI,SG,1.1,0.4,0.4,0.1,0.1,0.4,0.368,0.0,0.1,4.0,14,2.2,2.2
monkma01,malik monk,2021,CHO,SG,11.7,2.1,2.4,0.5,0.1,1.3,0.434,0.819,0.401,20.9,42,17.45,13.6
mooreet01,e'twaun moore,2021,PHO,SG,4.9,1.5,1.7,0.6,0.2,0.9,0.455,0.857,0.314,14.4,27,9.950000000000001,10.4
moranja01,ja morant,2021,MEM,PG,19.1,7.4,4.0,0.9,0.2,3.2,0.449,0.728,0.303,32.6,63,33.75,16.7
morgaju01,juwan morgan,2021,UTA,PF,1.2,0.3,1.0,0.1,0.0,0.1,0.467,0.429,0.308,5.1,29,2.8000000000000003,8.5
morrima02,markieff morris,2021,LAL,PF,6.7,1.2,4.4,0.4,0.3,0.9,0.405,0.72,0.311,19.7,61,13.750000000000002,9.3
morrima03,marcus morris,2021,LAC,PF,13.4,1.0,4.1,0.6,0.3,1.0,0.473,0.82,0.473,26.4,57,20.25,14.5
morrimo01,monte morris,2021,DEN,PG,10.2,3.2,2.0,0.7,0.3,0.7,0.481,0.795,0.381,25.4,47,18.8,14.0
muldemy01,mychal mulder,2021,GSW,PG,5.6,0.4,1.0,0.2,0.2,0.3,0.449,0.636,0.397,12.8,60,7.8999999999999995,10.8
murrade01,dejounte murray,2021,SAS,PG,15.7,5.4,7.1,1.5,0.1,1.7,0.453,0.791,0.317,31.9,67,33.199999999999996,16.5
murraja01,jamal murray,2021,DEN,PG,21.2,4.8,4.0,1.3,0.3,2.3,0.477,0.869,0.408,35.5,48,34.1,18.3
muscami01,mike muscala,2021,OKC,C,9.7,0.8,3.8,0.2,0.3,0.6,0.446,0.917,0.37,18.4,35,15.35,14.7
naderab01,abdel nader,2021,PHO,SF,6.7,0.8,2.6,0.4,0.4,0.8,0.491,0.757,0.419,14.8,24,11.7,13.4
nancela02,larry nance jr.,2021,CLE,PF,9.3,3.1,6.7,1.7,0.5,1.6,0.471,0.612,0.36,31.2,35,24.549999999999997,13.2
nesmiaa01,aaron nesmith,2021,BOS,SF,4.7,0.5,2.8,0.3,0.2,0.5,0.438,0.786,0.37,14.5,46,9.0,9.4
netora01,raul neto,2021,WAS,PG,8.7,2.3,2.4,1.1,0.1,0.8,0.468,0.882,0.39,21.9,64,16.749999999999996,13.0
niangge01,georges niang,2021,UTA,PF,6.9,0.8,2.4,0.3,0.1,0.7,0.437,0.957,0.425,16.0,72,10.8,11.4
nnajize01,zeke nnaji,2021,DEN,PF,3.2,0.2,1.5,0.2,0.1,0.2,0.481,0.8,0.407,9.5,42,5.55,11.3
noelne01,nerlens noel,2021,NYK,C,5.1,0.7,6.4,1.1,2.2,1.0,0.614,0.714,0.0,24.2,64,19.8,14.8
nowelja01,jaylen nowell,2021,MIN,SG,9.0,1.5,2.3,0.5,0.3,0.7,0.424,0.818,0.333,18.1,42,14.850000000000001,12.3
ntilila01,frank ntilikina,2021,NYK,PG,2.7,0.6,0.9,0.5,0.1,0.3,0.367,0.444,0.479,9.8,33,5.7,7.7
nunnke01,kendrick nunn,2021,MIA,PG,14.6,2.6,3.2,0.9,0.3,1.4,0.485,0.933,0.381,29.5,56,23.300000000000004,14.2
nurkiju01,jusuf nurkić,2021,POR,C,11.5,3.4,9.0,1.0,1.1,2.0,0.514,0.619,0.4,23.8,37,28.85,20.5
nwabada01,david nwaba,2021,HOU,SF,9.2,1.0,3.9,1.0,0.7,0.6,0.486,0.691,0.27,22.6,30,18.25,14.4
nworajo01,jordan nwora,2021,MIL,SF,5.7,0.2,2.0,0.5,0.2,0.8,0.459,0.76,0.452,9.1,30,8.95,16.1
ojelese01,semi ojeleye,2021,BOS,PF,4.6,0.7,2.6,0.3,0.0,0.4,0.403,0.75,0.367,17.0,56,8.6,8.3
okafoja01,jahlil okafor,2021,DET,C,5.4,0.5,2.4,0.2,0.2,0.8,0.618,0.708,0.222,12.9,27,8.75,13.1
okekech01,chuma okeke,2021,ORL,PF,7.8,2.2,4.0,1.1,0.5,0.8,0.417,0.75,0.348,25.2,45,18.3,11.8
okogijo01,josh okogie,2021,MIN,SG,5.4,1.1,2.6,0.9,0.5,0.7,0.402,0.769,0.269,20.3,59,12.450000000000001,9.1
okongon01,onyeka okongwu,2021,ATL,C,4.6,0.4,3.3,0.5,0.7,0.6,0.644,0.632,0.0,12.0,50,10.9,16.8
okorois01,isaac okoro,2021,CLE,SG,9.6,1.9,3.1,0.9,0.4,1.3,0.42,0.726,0.29,32.4,67,17.499999999999996,7.9
okpalkz01,kz okpala,2021,MIA,PF,2.5,0.5,1.8,0.3,0.3,0.4,0.375,0.533,0.24,12.1,37,6.1499999999999995,5.2
onealro01,royce o'neale,2021,UTA,SF,7.0,2.5,6.8,0.8,0.5,1.2,0.444,0.848,0.385,31.6,71,19.6,9.9
onimi01,miye oni,2021,UTA,SG,1.9,0.5,1.6,0.2,0.1,0.3,0.354,0.833,0.341,9.6,54,4.7,6.4
osmande01,cedi osman,2021,CLE,SF,10.4,2.9,3.4,0.9,0.2,1.4,0.374,0.8,0.306,25.6,59,19.5,10.3
oturuda01,daniel oturu,2021,LAC,C,1.8,0.3,1.6,0.1,0.2,0.3,0.423,0.75,0.2,5.4,30,4.300000000000001,12.5
oubreke01,kelly oubre jr.,2021,GSW,SF,15.4,1.3,6.0,1.0,0.8,1.3,0.439,0.695,0.316,30.7,55,26.549999999999997,13.3
pascher01,eric paschall,2021,GSW,PF,9.5,1.3,3.2,0.3,0.2,1.1,0.497,0.713,0.333,17.4,40,14.799999999999999,13.4
pattepa01,patrick patterson,2021,LAC,PF,5.2,0.8,2.0,0.4,0.2,0.3,0.436,0.765,0.357,15.3,38,9.6,10.9
pattoju01,justin patton,2021,HOU,C,5.4,1.1,3.8,0.9,1.1,0.3,0.414,0.75,0.265,19.0,13,15.549999999999999,11.6
paulch01,chris paul,2021,PHO,PG,16.4,8.9,4.5,1.4,0.3,2.2,0.499,0.934,0.395,31.4,70,36.3,21.4
payneca01,cameron payne,2021,PHO,PG,8.4,3.6,2.4,0.6,0.3,1.0,0.484,0.893,0.44,18.0,60,17.450000000000003,17.4
paytoel01,elfrid payton,2021,NYK,PG,10.1,3.2,3.4,0.7,0.1,1.6,0.432,0.682,0.286,23.6,63,18.7,11.7
paytoga02,gary payton ii,2021,GSW,PG,2.5,0.1,1.1,0.6,0.1,0.1,0.769,0.75,0.5,4.0,10,5.4,29.2
pelleno01,norvel pelle,2021,3TM,C,1.5,0.2,1.5,0.1,0.7,0.2,0.533,0.667,,6.5,13,5.1,11.6
pelleno01,norvel pelle,2021,3TM,C,1.5,0.2,1.5,0.1,0.7,0.2,0.533,0.667,,6.5,13,5.1,2.1
pelleno01,norvel pelle,2021,3TM,C,1.5,0.2,1.5,0.1,0.7,0.2,0.533,0.667,,6.5,13,5.1,30.1
pelleno01,norvel pelle,2021,3TM,C,1.5,0.2,1.5,0.1,0.7,0.2,0.533,0.667,,6.5,13,5.1,15.3
perryre01,reggie perry,2021,BRK,PF,3.0,0.5,2.8,0.2,0.2,0.6,0.41,0.769,0.19,8.1,26,6.95,11.0
pinsoth01,theo pinson,2021,NYK,SG,0.1,0.1,0.3,0.0,0.0,0.1,0.111,,0.0,2.0,17,0.45000000000000007,-8.1
plumlma01,mason plumlee,2021,DET,C,10.4,3.6,9.3,0.8,0.9,1.9,0.614,0.669,0.0,26.8,56,27.450000000000003,18.7
poeltja01,jakob poeltl,2021,SAS,C,8.6,1.9,7.9,0.7,1.8,1.2,0.616,0.508,,26.7,69,24.400000000000002,17.5
poirivi01,vincent poirier,2021,PHI,C,0.8,0.2,1.4,0.0,0.3,0.4,0.25,0.333,0.0,3.9,10,2.85,1.6
pokusal01,aleksej pokusevski,2021,OKC,PF,8.2,2.2,4.7,0.4,0.9,2.2,0.341,0.738,0.28,24.2,45,17.25,6.1
poolejo01,jordan poole,2021,GSW,SG,12.0,1.9,1.8,0.5,0.2,1.0,0.432,0.882,0.351,19.4,51,17.4,15.1
portejo01,jontay porter,2021,MEM,PF,2.0,0.1,1.3,0.3,0.1,0.6,0.533,0.6,0.375,4.9,11,3.849999999999999,9.2
porteke02,kevin porter jr.,2021,HOU,SG,16.6,6.3,3.8,0.7,0.3,3.5,0.425,0.734,0.311,32.1,26,28.85,12.5
portemi01,michael porter jr.,2021,DEN,SF,19.0,1.1,7.3,0.7,0.9,1.3,0.542,0.791,0.445,31.3,61,30.65,20.6
portibo01,bobby portis,2021,MIL,C,11.4,1.1,7.1,0.8,0.4,0.8,0.523,0.74,0.471,20.8,66,22.349999999999998,19.9
porzikr01,kristaps porziņģis,2021,DAL,C,20.1,1.6,8.9,0.5,1.3,1.2,0.476,0.855,0.376,30.9,43,34.699999999999996,21.3
poweldw01,dwight powell,2021,DAL,C,5.9,1.1,4.0,0.6,0.5,0.7,0.619,0.782,0.238,16.7,58,13.600000000000001,16.8
pritcpa01,payton pritchard,2021,BOS,SG,7.7,1.8,2.4,0.6,0.1,0.8,0.44,0.889,0.411,19.2,66,13.75,12.4
quickim01,immanuel quickley,2021,NYK,PG,11.4,2.0,2.1,0.5,0.2,0.9,0.395,0.891,0.389,19.4,64,17.35,15.8
ramseja01,jahmi'us ramsey,2021,SAC,SG,3.1,0.5,0.8,0.3,0.1,0.2,0.395,1.0,0.263,7.2,13,5.45,10.5
randlch01,chasson randle,2021,ORL,PG,6.5,1.8,2.0,0.5,0.1,1.1,0.388,0.792,0.338,20.4,41,11.6,7.4
randlju01,julius randle,2021,NYK,PF,24.1,6.0,10.2,0.9,0.3,3.4,0.456,0.811,0.411,37.6,71,42.9,19.7
